shifts,pred_label,probs,probs_top,IsTop5,label
-2426,right,0.9411630630493164,0.9411630630493164,True,right
-2327,right,0.9429736733436584,0.9429736733436584,True,right
-2228,right,0.8938682079315186,0.8938682079315186,True,right
-2129,right,0.9119614362716675,0.9119614362716675,True,right
-2030,right,0.7825385332107544,0.7825385332107544,True,right
-1931,right,0.9362848997116089,0.9362848997116089,True,right
-1832,right,0.8360224366188049,0.8360224366188049,True,right
-1733,right,0.672337532043457,0.672337532043457,True,right
-1634,right,0.8509325385093689,0.8509325385093689,True,right
-1535,right,0.9312654137611389,0.9312654137611389,True,right
-1436,right,0.8517956733703613,0.8517956733703613,True,right
-1337,right,0.878936231136322,0.878936231136322,True,right
-1238,right,0.7528201937675476,0.7528201937675476,True,right
-1139,right,0.7775207757949829,0.7775207757949829,True,right
-1040,right,0.43674448132514954,0.43674448132514954,True,right
-941,right,0.6631186008453369,0.6631186008453369,True,right
-842,right,0.5033777356147766,0.5033777356147766,True,right
-743,right,0.8470863699913025,0.8470863699913025,True,right
-644,right,0.8871520161628723,0.8871520161628723,True,right
-545,right,0.9011162519454956,0.9011162519454956,True,right
-446,right,0.9549903869628906,0.9549903869628906,True,right
-347,right,0.9555897116661072,0.9555897116661072,True,right
-248,right,0.8648339509963989,0.8648339509963989,True,right
-149,right,0.9154224395751953,0.9154224395751953,True,right
-50,right,0.7731344699859619,0.7731344699859619,True,right
49,right,0.8926278948783875,0.8926278948783875,True,right
148,right,0.8721674084663391,0.8721674084663391,True,right
247,right,0.7971419095993042,0.7971419095993042,True,right
346,right,0.9160494208335876,0.9160494208335876,True,right
445,right,0.8554486632347107,0.8554486632347107,True,right
544,right,0.8433180451393127,0.8433180451393127,True,right
643,three,0.3185561001300812,0.41725143790245056,True,right
742,right,0.4669615924358368,0.4669615924358368,True,right
841,right,0.7586027383804321,0.7586027383804321,True,right
940,right,0.743197500705719,0.743197500705719,True,right
1039,right,0.8294729590415955,0.8294729590415955,True,right
1138,right,0.970237672328949,0.970237672328949,True,right
1237,right,0.9914538860321045,0.9914538860321045,True,right
1336,right,0.9154233336448669,0.9154233336448669,True,right
1435,right,0.9181764721870422,0.9181764721870422,True,right
1534,right,0.945494532585144,0.945494532585144,True,right
1633,right,0.7334979772567749,0.7334979772567749,True,right
1732,right,0.860405445098877,0.860405445098877,True,right
1831,right,0.5316644310951233,0.5316644310951233,True,right
1930,right,0.6895952224731445,0.6895952224731445,True,right
2029,right,0.8700870275497437,0.8700870275497437,True,right
2128,right,0.6366739273071289,0.6366739273071289,True,right
2227,right,0.6577126979827881,0.6577126979827881,True,right
2326,right,0.47978225350379944,0.47978225350379944,True,right
2425,right,0.5124019384384155,0.5124019384384155,True,right
2524,right,0.5058948993682861,0.5058948993682861,True,right
2623,right,0.5537604689598083,0.5537604689598083,True,right
2722,three,0.20507623255252838,0.6436480283737183,True,right
2821,three,0.44205528497695923,0.49841585755348206,True,right
2920,right,0.7667949199676514,0.7667949199676514,True,right
3019,right,0.7947437763214111,0.7947437763214111,True,right
3118,right,0.9477134346961975,0.9477134346961975,True,right
3217,right,0.9725922346115112,0.9725922346115112,True,right
3316,right,0.964949369430542,0.964949369430542,True,right
3415,right,0.8442381024360657,0.8442381024360657,True,right
3514,right,0.9255298376083374,0.9255298376083374,True,right
3613,right,0.6839773058891296,0.6839773058891296,True,right
3712,right,0.847524881362915,0.847524881362915,True,right
3811,right,0.5051266551017761,0.5051266551017761,True,right
3910,three,0.31111976504325867,0.3445253372192383,True,right
4009,right,0.3921804428100586,0.3921804428100586,True,right
4108,right,0.7238046526908875,0.7238046526908875,True,right
4207,right,0.749517023563385,0.749517023563385,True,right
4306,right,0.7324382066726685,0.7324382066726685,True,right
4405,right,0.6968767642974854,0.6968767642974854,True,right
4504,right,0.6274003982543945,0.6274003982543945,True,right
4603,right,0.6174634099006653,0.6174634099006653,True,right
4702,right,0.5576614737510681,0.5576614737510681,True,right
4801,right,0.7209008932113647,0.7209008932113647,True,right
4900,right,0.6670834422111511,0.6670834422111511,True,right
4999,right,0.7973241209983826,0.7973241209983826,True,right
-5000,right,0.9742712378501892,0.9742712378501892,True,right
-4901,right,0.9844343066215515,0.9844343066215515,True,right
-4802,right,0.9512413144111633,0.9512413144111633,True,right
-4703,right,0.9648606181144714,0.9648606181144714,True,right
-4604,right,0.9727929830551147,0.9727929830551147,True,right
-4505,right,0.9791600704193115,0.9791600704193115,True,right
-4406,right,0.9863784313201904,0.9863784313201904,True,right
-4307,right,0.98613041639328,0.98613041639328,True,right
-4208,right,0.9738973379135132,0.9738973379135132,True,right
-4109,right,0.9520732760429382,0.9520732760429382,True,right
-4010,right,0.9617027640342712,0.9617027640342712,True,right
-3911,right,0.941332995891571,0.941332995891571,True,right
-3812,right,0.9216512441635132,0.9216512441635132,True,right
-3713,right,0.9389280676841736,0.9389280676841736,True,right
-3614,right,0.9849706292152405,0.9849706292152405,True,right
-3515,right,0.9907541275024414,0.9907541275024414,True,right
-3416,right,0.9818609952926636,0.9818609952926636,True,right
-3317,right,0.9758392572402954,0.9758392572402954,True,right
-3218,right,0.9883898496627808,0.9883898496627808,True,right
-3119,right,0.9958294034004211,0.9958294034004211,True,right
-3020,right,0.9921413660049438,0.9921413660049438,True,right
-2921,right,0.9940876960754395,0.9940876960754395,True,right
-2822,right,0.9938549399375916,0.9938549399375916,True,right
-2723,right,0.9952608942985535,0.9952608942985535,True,right
-2624,right,0.9955692887306213,0.9955692887306213,True,right
-2525,right,0.9940398931503296,0.9940398931503296,True,right
-2426,right,0.9968468546867371,0.9968468546867371,True,right
-2327,right,0.9981856942176819,0.9981856942176819,True,right
-2228,right,0.9983639121055603,0.9983639121055603,True,right
-2129,right,0.9942730069160461,0.9942730069160461,True,right
-2030,right,0.9928489923477173,0.9928489923477173,True,right
-1931,right,0.9938867688179016,0.9938867688179016,True,right
-1832,right,0.995582640171051,0.995582640171051,True,right
-1733,right,0.9901684522628784,0.9901684522628784,True,right
-1634,right,0.9767192602157593,0.9767192602157593,True,right
-1535,right,0.9887718558311462,0.9887718558311462,True,right
-1436,right,0.9931602478027344,0.9931602478027344,True,right
-1337,right,0.9959016442298889,0.9959016442298889,True,right
-1238,right,0.9972770810127258,0.9972770810127258,True,right
-1139,right,0.9943472743034363,0.9943472743034363,True,right
-1040,right,0.9675424098968506,0.9675424098968506,True,right
-941,right,0.9902385473251343,0.9902385473251343,True,right
-842,right,0.9938961863517761,0.9938961863517761,True,right
-743,right,0.9949318766593933,0.9949318766593933,True,right
-644,right,0.9891274571418762,0.9891274571418762,True,right
-545,right,0.989962637424469,0.989962637424469,True,right
-446,right,0.9889050722122192,0.9889050722122192,True,right
-347,right,0.986884593963623,0.986884593963623,True,right
-248,right,0.9879885911941528,0.9879885911941528,True,right
-149,right,0.9944397211074829,0.9944397211074829,True,right
-50,right,0.9507483839988708,0.9507483839988708,True,right
49,right,0.9834360480308533,0.9834360480308533,True,right
148,right,0.9826215505599976,0.9826215505599976,True,right
247,right,0.9814805388450623,0.9814805388450623,True,right
346,right,0.9928427934646606,0.9928427934646606,True,right
445,right,0.9859358072280884,0.9859358072280884,True,right
544,right,0.9746271371841431,0.9746271371841431,True,right
643,right,0.9792238473892212,0.9792238473892212,True,right
742,right,0.9786397218704224,0.9786397218704224,True,right
841,right,0.9907953143119812,0.9907953143119812,True,right
940,right,0.9903496503829956,0.9903496503829956,True,right
1039,right,0.9927505254745483,0.9927505254745483,True,right
1138,right,0.9931964874267578,0.9931964874267578,True,right
1237,right,0.9928025603294373,0.9928025603294373,True,right
1336,right,0.9929219484329224,0.9929219484329224,True,right
1435,right,0.9962961077690125,0.9962961077690125,True,right
1534,right,0.9802606701850891,0.9802606701850891,True,right
1633,right,0.9950228929519653,0.9950228929519653,True,right
1732,right,0.9762134552001953,0.9762134552001953,True,right
1831,right,0.9923980832099915,0.9923980832099915,True,right
1930,right,0.9912434816360474,0.9912434816360474,True,right
2029,right,0.9782804250717163,0.9782804250717163,True,right
2128,right,0.9957411289215088,0.9957411289215088,True,right
2227,right,0.9928653240203857,0.9928653240203857,True,right
2326,right,0.9973466396331787,0.9973466396331787,True,right
2425,right,0.9951560497283936,0.9951560497283936,True,right
2524,right,0.995895504951477,0.995895504951477,True,right
2623,right,0.9868109822273254,0.9868109822273254,True,right
2722,right,0.9796436429023743,0.9796436429023743,True,right
2821,right,0.9934684038162231,0.9934684038162231,True,right
2920,right,0.9918570518493652,0.9918570518493652,True,right
3019,right,0.9960883855819702,0.9960883855819702,True,right
3118,right,0.9906557202339172,0.9906557202339172,True,right
3217,right,0.9910414814949036,0.9910414814949036,True,right
3316,right,0.9964159727096558,0.9964159727096558,True,right
3415,right,0.9941100478172302,0.9941100478172302,True,right
3514,right,0.9921742677688599,0.9921742677688599,True,right
3613,right,0.9757163524627686,0.9757163524627686,True,right
3712,right,0.9338838458061218,0.9338838458061218,True,right
3811,right,0.9514361619949341,0.9514361619949341,True,right
3910,right,0.9581823945045471,0.9581823945045471,True,right
4009,right,0.9652737379074097,0.9652737379074097,True,right
4108,right,0.9591997861862183,0.9591997861862183,True,right
4207,right,0.9173054695129395,0.9173054695129395,True,right
4306,right,0.9347922801971436,0.9347922801971436,True,right
4405,right,0.9633364081382751,0.9633364081382751,True,right
4504,right,0.9809478521347046,0.9809478521347046,True,right
4603,right,0.9804033041000366,0.9804033041000366,True,right
4702,right,0.9557534456253052,0.9557534456253052,True,right
4801,right,0.9375385046005249,0.9375385046005249,True,right
4900,right,0.9840356707572937,0.9840356707572937,True,right
4999,right,0.9929066896438599,0.9929066896438599,True,right
-5000,right,0.7800238728523254,0.7800238728523254,True,right
-4901,right,0.8908587098121643,0.8908587098121643,True,right
-4802,right,0.944469690322876,0.944469690322876,True,right
-4703,right,0.7543436884880066,0.7543436884880066,True,right
-4604,right,0.8751278519630432,0.8751278519630432,True,right
-4505,right,0.8654977083206177,0.8654977083206177,True,right
-4406,right,0.795268714427948,0.795268714427948,True,right
-4307,right,0.9826160669326782,0.9826160669326782,True,right
-4208,right,0.6345665454864502,0.6345665454864502,True,right
-4109,right,0.934238612651825,0.934238612651825,True,right
-4010,right,0.9628320932388306,0.9628320932388306,True,right
-3911,right,0.9671691060066223,0.9671691060066223,True,right
-3812,right,0.9861656427383423,0.9861656427383423,True,right
-3713,right,0.9595696926116943,0.9595696926116943,True,right
-3614,right,0.9874191880226135,0.9874191880226135,True,right
-3515,right,0.984015941619873,0.984015941619873,True,right
-3416,right,0.9844743013381958,0.9844743013381958,True,right
-3317,right,0.9868849515914917,0.9868849515914917,True,right
-3218,right,0.9462939500808716,0.9462939500808716,True,right
-3119,right,0.9909536838531494,0.9909536838531494,True,right
-3020,right,0.9912213087081909,0.9912213087081909,True,right
-2921,right,0.9305881261825562,0.9305881261825562,True,right
-2822,right,0.9904659986495972,0.9904659986495972,True,right
-2723,right,0.9319316148757935,0.9319316148757935,True,right
-2624,right,0.984745979309082,0.984745979309082,True,right
-2525,right,0.9887231588363647,0.9887231588363647,True,right
-2426,right,0.9784371256828308,0.9784371256828308,True,right
-2327,right,0.9984342455863953,0.9984342455863953,True,right
-2228,right,0.9768269658088684,0.9768269658088684,True,right
-2129,right,0.98325115442276,0.98325115442276,True,right
-2030,right,0.9905737042427063,0.9905737042427063,True,right
-1931,right,0.9326574206352234,0.9326574206352234,True,right
-1832,right,0.989492654800415,0.989492654800415,True,right
-1733,right,0.9978978633880615,0.9978978633880615,True,right
-1634,right,0.9918888211250305,0.9918888211250305,True,right
-1535,right,0.9805850386619568,0.9805850386619568,True,right
-1436,right,0.9912104606628418,0.9912104606628418,True,right
-1337,right,0.9921061992645264,0.9921061992645264,True,right
-1238,right,0.9961217045783997,0.9961217045783997,True,right
-1139,right,0.8275051116943359,0.8275051116943359,True,right
-1040,right,0.9755447506904602,0.9755447506904602,True,right
-941,right,0.9850435256958008,0.9850435256958008,True,right
-842,right,0.9910916686058044,0.9910916686058044,True,right
-743,right,0.9647379517555237,0.9647379517555237,True,right
-644,right,0.8112035989761353,0.8112035989761353,True,right
-545,right,0.9834257364273071,0.9834257364273071,True,right
-446,right,0.8973963856697083,0.8973963856697083,True,right
-347,right,0.9909417033195496,0.9909417033195496,True,right
-248,right,0.9848390817642212,0.9848390817642212,True,right
-149,right,0.8868355751037598,0.8868355751037598,True,right
-50,right,0.8958343267440796,0.8958343267440796,True,right
49,right,0.9548022150993347,0.9548022150993347,True,right
148,right,0.9855515956878662,0.9855515956878662,True,right
247,right,0.9307935237884521,0.9307935237884521,True,right
346,right,0.9714934825897217,0.9714934825897217,True,right
445,right,0.9933985471725464,0.9933985471725464,True,right
544,right,0.9327093362808228,0.9327093362808228,True,right
643,right,0.9921947717666626,0.9921947717666626,True,right
742,right,0.8869885206222534,0.8869885206222534,True,right
841,right,0.9683448672294617,0.9683448672294617,True,right
940,right,0.9811320304870605,0.9811320304870605,True,right
1039,right,0.824033796787262,0.824033796787262,True,right
1138,right,0.9950700998306274,0.9950700998306274,True,right
1237,right,0.9818893671035767,0.9818893671035767,True,right
1336,right,0.9820573329925537,0.9820573329925537,True,right
1435,right,0.9952096343040466,0.9952096343040466,True,right
1534,right,0.9816701412200928,0.9816701412200928,True,right
1633,right,0.9954828023910522,0.9954828023910522,True,right
1732,right,0.9694079756736755,0.9694079756736755,True,right
1831,right,0.8860178589820862,0.8860178589820862,True,right
1930,right,0.9972564578056335,0.9972564578056335,True,right
2029,right,0.8636688590049744,0.8636688590049744,True,right
2128,right,0.9922214150428772,0.9922214150428772,True,right
2227,right,0.9970492720603943,0.9970492720603943,True,right
2326,right,0.9905719757080078,0.9905719757080078,True,right
2425,right,0.9921905398368835,0.9921905398368835,True,right
2524,right,0.9923602938652039,0.9923602938652039,True,right
2623,right,0.9904724359512329,0.9904724359512329,True,right
2722,right,0.9667587280273438,0.9667587280273438,True,right
2821,right,0.9722937345504761,0.9722937345504761,True,right
2920,right,0.9652098417282104,0.9652098417282104,True,right
3019,right,0.9923750758171082,0.9923750758171082,True,right
3118,right,0.935022234916687,0.935022234916687,True,right
3217,right,0.9878919124603271,0.9878919124603271,True,right
3316,right,0.9531767964363098,0.9531767964363098,True,right
3415,right,0.9957441687583923,0.9957441687583923,True,right
3514,right,0.9960715770721436,0.9960715770721436,True,right
3613,right,0.9516144394874573,0.9516144394874573,True,right
3712,right,0.9846271872520447,0.9846271872520447,True,right
3811,right,0.9131383895874023,0.9131383895874023,True,right
3910,right,0.9750738143920898,0.9750738143920898,True,right
4009,right,0.968542218208313,0.968542218208313,True,right
4108,right,0.967441201210022,0.967441201210022,True,right
4207,right,0.9761404991149902,0.9761404991149902,True,right
4306,right,0.9776440262794495,0.9776440262794495,True,right
4405,right,0.9911284446716309,0.9911284446716309,True,right
4504,right,0.9815695285797119,0.9815695285797119,True,right
4603,right,0.965534508228302,0.965534508228302,True,right
4702,right,0.9753080606460571,0.9753080606460571,True,right
4801,right,0.9907335042953491,0.9907335042953491,True,right
4900,right,0.9781860709190369,0.9781860709190369,True,right
4999,right,0.9832758903503418,0.9832758903503418,True,right
-5000,right,0.8401980400085449,0.8401980400085449,True,right
-4901,right,0.42173606157302856,0.42173606157302856,True,right
-4802,right,0.7975942492485046,0.7975942492485046,True,right
-4703,right,0.7749828696250916,0.7749828696250916,True,right
-4604,right,0.9199726581573486,0.9199726581573486,True,right
-4505,right,0.948172390460968,0.948172390460968,True,right
-4406,right,0.6946713328361511,0.6946713328361511,True,right
-4307,right,0.9688119888305664,0.9688119888305664,True,right
-4208,right,0.817802369594574,0.817802369594574,True,right
-4109,right,0.949177086353302,0.949177086353302,True,right
-4010,right,0.7788611054420471,0.7788611054420471,True,right
-3911,right,0.9162562489509583,0.9162562489509583,True,right
-3812,right,0.9468881487846375,0.9468881487846375,True,right
-3713,right,0.9350156784057617,0.9350156784057617,True,right
-3614,right,0.9804055690765381,0.9804055690765381,True,right
-3515,right,0.9298475980758667,0.9298475980758667,True,right
-3416,right,0.9643193483352661,0.9643193483352661,True,right
-3317,right,0.9536125063896179,0.9536125063896179,True,right
-3218,right,0.5878612995147705,0.5878612995147705,True,right
-3119,right,0.7968156337738037,0.7968156337738037,True,right
-3020,right,0.8220272660255432,0.8220272660255432,True,right
-2921,right,0.9510669112205505,0.9510669112205505,True,right
-2822,right,0.969174325466156,0.969174325466156,True,right
-2723,right,0.8251213431358337,0.8251213431358337,True,right
-2624,right,0.9180340766906738,0.9180340766906738,True,right
-2525,right,0.9806523323059082,0.9806523323059082,True,right
-2426,right,0.9190278053283691,0.9190278053283691,True,right
-2327,right,0.9872118830680847,0.9872118830680847,True,right
-2228,right,0.920418918132782,0.920418918132782,True,right
-2129,right,0.9457683563232422,0.9457683563232422,True,right
-2030,right,0.9326590299606323,0.9326590299606323,True,right
-1931,right,0.9908977150917053,0.9908977150917053,True,right
-1832,right,0.9188712239265442,0.9188712239265442,True,right
-1733,right,0.9782082438468933,0.9782082438468933,True,right
-1634,right,0.9883298873901367,0.9883298873901367,True,right
-1535,right,0.9883148670196533,0.9883148670196533,True,right
-1436,right,0.9932965636253357,0.9932965636253357,True,right
-1337,right,0.96965092420578,0.96965092420578,True,right
-1238,right,0.9976534247398376,0.9976534247398376,True,right
-1139,right,0.9755097031593323,0.9755097031593323,True,right
-1040,right,0.9910767078399658,0.9910767078399658,True,right
-941,right,0.9306329488754272,0.9306329488754272,True,right
-842,right,0.9112269878387451,0.9112269878387451,True,right
-743,right,0.8328976035118103,0.8328976035118103,True,right
-644,right,0.9169719815254211,0.9169719815254211,True,right
-545,right,0.9678772687911987,0.9678772687911987,True,right
-446,right,0.9865071773529053,0.9865071773529053,True,right
-347,right,0.9828779697418213,0.9828779697418213,True,right
-248,right,0.9859486818313599,0.9859486818313599,True,right
-149,right,0.9009617567062378,0.9009617567062378,True,right
-50,right,0.9324898719787598,0.9324898719787598,True,right
49,right,0.9832616448402405,0.9832616448402405,True,right
148,right,0.9460580945014954,0.9460580945014954,True,right
247,right,0.9834358096122742,0.9834358096122742,True,right
346,right,0.9284400343894958,0.9284400343894958,True,right
445,right,0.914556622505188,0.914556622505188,True,right
544,right,0.9468897581100464,0.9468897581100464,True,right
643,right,0.9792918562889099,0.9792918562889099,True,right
742,right,0.9682415723800659,0.9682415723800659,True,right
841,right,0.9018864631652832,0.9018864631652832,True,right
940,right,0.9272198677062988,0.9272198677062988,True,right
1039,right,0.8612779974937439,0.8612779974937439,True,right
1138,right,0.9606971740722656,0.9606971740722656,True,right
1237,right,0.9722503423690796,0.9722503423690796,True,right
1336,right,0.8835326433181763,0.8835326433181763,True,right
1435,right,0.9747024774551392,0.9747024774551392,True,right
1534,right,0.9406711459159851,0.9406711459159851,True,right
1633,right,0.9938964247703552,0.9938964247703552,True,right
1732,right,0.913037896156311,0.913037896156311,True,right
1831,right,0.9417509436607361,0.9417509436607361,True,right
1930,right,0.9832029342651367,0.9832029342651367,True,right
2029,right,0.873516321182251,0.873516321182251,True,right
2128,right,0.9850505590438843,0.9850505590438843,True,right
2227,right,0.9942796230316162,0.9942796230316162,True,right
2326,right,0.9949344992637634,0.9949344992637634,True,right
2425,right,0.9937756061553955,0.9937756061553955,True,right
2524,right,0.9867808222770691,0.9867808222770691,True,right
2623,right,0.9777323007583618,0.9777323007583618,True,right
2722,right,0.9918444752693176,0.9918444752693176,True,right
2821,right,0.8270028233528137,0.8270028233528137,True,right
2920,right,0.9597726464271545,0.9597726464271545,True,right
3019,right,0.9356577396392822,0.9356577396392822,True,right
3118,right,0.8965629935264587,0.8965629935264587,True,right
3217,right,0.9310883283615112,0.9310883283615112,True,right
3316,right,0.9970145225524902,0.9970145225524902,True,right
3415,right,0.9136361479759216,0.9136361479759216,True,right
3514,right,0.9816831350326538,0.9816831350326538,True,right
3613,right,0.9823869466781616,0.9823869466781616,True,right
3712,right,0.9467195868492126,0.9467195868492126,True,right
3811,right,0.8906559348106384,0.8906559348106384,True,right
3910,right,0.7817634344100952,0.7817634344100952,True,right
4009,right,0.8514640927314758,0.8514640927314758,True,right
4108,right,0.7808329463005066,0.7808329463005066,True,right
4207,right,0.974381685256958,0.974381685256958,True,right
4306,right,0.9623968601226807,0.9623968601226807,True,right
4405,right,0.9668455123901367,0.9668455123901367,True,right
4504,right,0.8458614945411682,0.8458614945411682,True,right
4603,right,0.9360330104827881,0.9360330104827881,True,right
4702,right,0.9072559475898743,0.9072559475898743,True,right
4801,right,0.7098630666732788,0.7098630666732788,True,right
4900,right,0.9215109348297119,0.9215109348297119,True,right
4999,right,0.9765759706497192,0.9765759706497192,True,right
-5000,left,0.15006954967975616,0.4126141667366028,True,right
-4901,dog,0.14278744161128998,0.3407347500324249,True,right
-4802,right,0.36324232816696167,0.36324232816696167,True,right
